x_utm,y_utm,snow_free_doy,doy_band,domain,tile
328028.5,4321737.5,169.33248901367188,late,CRBU,CRBU_2025_mosaic_rfl_328000_4321000.nc
317925.5,4306836.5,162.33656311035156,late,CRBU,CRBU_2025_mosaic_rfl_317000_4306000.nc
357112.5,4318716.5,156.39747619628906,late,UPTA,UPTA_2025_mosaic_rfl_357000_4318000.nc
346793.5,4318032.5,169.77439880371094,late,UPTA,UPTA_2025_mosaic_rfl_346000_4318000.nc
316457.5,4306041.5,157.45346069335938,late,CRBU,CRBU_2025_mosaic_rfl_316000_4306000.nc
354298.5,4307371.5,166.01260375976562,late,UPTA,UPTA_2025_mosaic_rfl_354000_4307000.nc
346352.5,4314959.5,172.11724853515625,late,UPTA,UPTA_2025_mosaic_rfl_346000_4314000.nc
353544.5,4320047.5,170.7410125732422,late,UPTA,UPTA_2025_mosaic_rfl_353000_4320000.nc
350538.5,4319857.5,162.86927795410156,late,UPTA,UPTA_2025_mosaic_rfl_350000_4319000.nc
358562.5,4300620.5,161.69805908203125,late,UPTA,UPTA_2025_mosaic_rfl_358000_4300000.nc
349622.5,4321170.5,169.42062377929688,late,UPTA,UPTA_2025_mosaic_rfl_349000_4321000.nc
350511.5,4322776.5,168.1558380126953,late,UPTA,UPTA_2025_mosaic_rfl_350000_4322000.nc
348712.5,4313482.5,173.1621551513672,late,UPTA,UPTA_2025_mosaic_rfl_348000_4313000.nc
348178.5,4315353.5,171.11962890625,late,UPTA,UPTA_2025_mosaic_rfl_348000_4315000.nc
322238.5,4315797.5,157.05343627929688,late,CRBU,CRBU_2025_mosaic_rfl_322000_4315000.nc
322286.5,4318443.5,184.34637451171875,late,CRBU,CRBU_2025_mosaic_rfl_322000_4318000.nc
358397.5,4301605.5,162.0135040283203,late,UPTA,UPTA_2025_mosaic_rfl_358000_4301000.nc
323358.5,4315842.5,168.26148986816406,late,CRBU,CRBU_2025_mosaic_rfl_323000_4315000.nc
348040.5,4320152.5,156.7062530517578,late,UPTA,UPTA_2025_mosaic_rfl_348000_4320000.nc
321319.5,4315920.5,155.49815368652344,late,CRBU,CRBU_2025_mosaic_rfl_321000_4315000.nc
347946.5,4312713.5,180.04273986816406,late,UPTA,UPTA_2025_mosaic_rfl_347000_4312000.nc
354619.5,4321686.5,172.63540649414062,late,UPTA,UPTA_2025_mosaic_rfl_354000_4321000.nc
351985.5,4308764.5,155.69888305664062,late,UPTA,UPTA_2025_mosaic_rfl_351000_4308000.nc
352535.5,4322431.5,164.64137268066406,late,UPTA,UPTA_2025_mosaic_rfl_352000_4322000.nc
352841.5,4309659.5,161.60491943359375,late,UPTA,UPTA_2025_mosaic_rfl_352000_4309000.nc
323196.5,4316983.5,173.97267150878906,late,CRBU,CRBU_2025_mosaic_rfl_323000_4316000.nc
351904.5,4310314.5,164.6451416015625,late,UPTA,UPTA_2025_mosaic_rfl_351000_4310000.nc
350082.5,4323101.5,174.52418518066406,late,UPTA,UPTA_2025_mosaic_rfl_350000_4323000.nc
318946.5,4321089.5,185.56153869628906,late,CRBU,CRBU_2025_mosaic_rfl_318000_4321000.nc
323415.5,4316437.5,174.48985290527344,late,CRBU,CRBU_2025_mosaic_rfl_323000_4316000.nc
318001.5,4314716.5,190.8492889404297,late,CRBU,CRBU_2025_mosaic_rfl_318000_4314000.nc
333544.5,4314716.5,175.7881622314453,late,CRBU,CRBU_2025_mosaic_rfl_333000_4314000.nc
351718.5,4314638.5,159.594970703125,late,UPTA,UPTA_2025_mosaic_rfl_351000_4314000.nc
318454.5,4312278.5,169.28228759765625,late,CRBU,CRBU_2025_mosaic_rfl_318000_4312000.nc
347790.5,4319533.5,167.15457153320312,late,UPTA,UPTA_2025_mosaic_rfl_347000_4319000.nc
347829.5,4319119.5,169.66526794433594,late,UPTA,UPTA_2025_mosaic_rfl_347000_4319000.nc
357961.5,4318416.5,164.566162109375,late,UPTA,UPTA_2025_mosaic_rfl_357000_4318000.nc
349115.5,4319722.5,157.63563537597656,late,UPTA,UPTA_2025_mosaic_rfl_349000_4319000.nc
317781.5,4312656.5,168.86245727539062,late,CRBU,CRBU_2025_mosaic_rfl_317000_4312000.nc
358820.5,4318110.5,156.89869689941406,late,UPTA,UPTA_2025_mosaic_rfl_358000_4318000.nc
326817.5,4321653.5,159.07635498046875,late,CRBU,CRBU_2025_mosaic_rfl_326000_4321000.nc
319409.5,4312059.5,184.812255859375,late,CRBU,CRBU_2025_mosaic_rfl_319000_4312000.nc
334661.5,4313584.5,168.4219970703125,late,CRBU,CRBU_2025_mosaic_rfl_334000_4313000.nc
318931.5,4321341.5,182.55453491210938,late,CRBU,CRBU_2025_mosaic_rfl_318000_4321000.nc
326619.5,4321623.5,165.37181091308594,late,CRBU,CRBU_2025_mosaic_rfl_326000_4321000.nc
350160.5,4323476.5,171.77552795410156,late,UPTA,UPTA_2025_mosaic_rfl_350000_4323000.nc
358565.5,4300674.5,160.95663452148438,late,UPTA,UPTA_2025_mosaic_rfl_358000_4300000.nc
319400.5,4312425.5,171.45094299316406,late,CRBU,CRBU_2025_mosaic_rfl_319000_4312000.nc
354856.5,4308902.5,156.1491241455078,late,UPTA,UPTA_2025_mosaic_rfl_354000_4308000.nc
348304.5,4315380.5,170.01490783691406,late,UPTA,UPTA_2025_mosaic_rfl_348000_4315000.nc
348328.5,4320476.5,156.3645782470703,late,UPTA,UPTA_2025_mosaic_rfl_348000_4320000.nc
323547.5,4320251.5,166.361083984375,late,CRBU,CRBU_2025_mosaic_rfl_323000_4320000.nc
335691.5,4315521.5,166.86134338378906,late,CRBU,CRBU_2025_mosaic_rfl_335000_4315000.nc
356922.5,4308839.5,161.51339721679688,late,UPTA,UPTA_2025_mosaic_rfl_356000_4308000.nc
326733.5,4322926.5,179.79330444335938,late,CRBU,CRBU_2025_mosaic_rfl_326000_4322000.nc
325958.5,4315872.5,157.89266967773438,late,CRBU,CRBU_2025_mosaic_rfl_325000_4315000.nc
318766.5,4309812.5,182.1906280517578,late,CRBU,CRBU_2025_mosaic_rfl_318000_4309000.nc
344157.5,4315257.5,178.45516967773438,late,UPTA,UPTA_2025_mosaic_rfl_344000_4315000.nc
353196.5,4320119.5,165.26705932617188,late,UPTA,UPTA_2025_mosaic_rfl_353000_4320000.nc
326115.5,4314302.5,169.81373596191406,late,CRBU,CRBU_2025_mosaic_rfl_326000_4314000.nc
344733.5,4315758.5,180.06993103027344,late,UPTA,UPTA_2025_mosaic_rfl_344000_4315000.nc
344976.5,4314119.5,170.13026428222656,late,UPTA,UPTA_2025_mosaic_rfl_344000_4314000.nc
325910.5,4321632.5,163.66293334960938,late,CRBU,CRBU_2025_mosaic_rfl_325000_4321000.nc
321163.5,4319581.5,161.3473663330078,late,CRBU,CRBU_2025_mosaic_rfl_321000_4319000.nc
316835.5,4308629.5,180.42259216308594,late,CRBU,CRBU_2025_mosaic_rfl_316000_4308000.nc
352487.5,4322218.5,157.962890625,late,UPTA,UPTA_2025_mosaic_rfl_352000_4322000.nc
345844.5,4316701.5,172.74258422851562,late,UPTA,UPTA_2025_mosaic_rfl_345000_4316000.nc
360544.5,4316791.5,160.15072631835938,late,UPTA,UPTA_2025_mosaic_rfl_360000_4316000.nc
354187.5,4321995.5,165.33663940429688,late,UPTA,UPTA_2025_mosaic_rfl_354000_4321000.nc
323757.5,4321635.5,177.27777099609375,late,CRBU,CRBU_2025_mosaic_rfl_323000_4321000.nc
321445.5,4324701.5,169.33868408203125,late,CRBU,CRBU_2025_mosaic_rfl_321000_4324000.nc
317715.5,4312335.5,178.60414123535156,late,CRBU,CRBU_2025_mosaic_rfl_317000_4312000.nc
349208.5,4320806.5,163.9716339111328,late,UPTA,UPTA_2025_mosaic_rfl_349000_4320000.nc
349466.5,4314062.5,161.5606231689453,late,UPTA,UPTA_2025_mosaic_rfl_349000_4314000.nc
346178.5,4315848.5,162.4129180908203,late,UPTA,UPTA_2025_mosaic_rfl_346000_4315000.nc
318427.5,4322197.5,184.32835388183594,late,CRBU,CRBU_2025_mosaic_rfl_318000_4322000.nc
323874.5,4311146.5,157.09828186035156,late,CRBU,CRBU_2025_mosaic_rfl_323000_4311000.nc
352247.5,4323209.5,172.2750244140625,late,UPTA,UPTA_2025_mosaic_rfl_352000_4323000.nc
327769.5,4320857.5,176.30654907226562,late,CRBU,CRBU_2025_mosaic_rfl_327000_4320000.nc
318325.5,4309104.5,179.72947692871094,late,CRBU,CRBU_2025_mosaic_rfl_318000_4309000.nc
317601.5,4314311.5,179.953369140625,late,CRBU,CRBU_2025_mosaic_rfl_317000_4314000.nc
318019.5,4309107.5,181.2275390625,late,CRBU,CRBU_2025_mosaic_rfl_318000_4309000.nc
316778.5,4312830.5,172.33538818359375,late,CRBU,CRBU_2025_mosaic_rfl_316000_4312000.nc
352706.5,4309038.5,159.22686767578125,late,UPTA,UPTA_2025_mosaic_rfl_352000_4309000.nc
328409.5,4319884.5,169.720458984375,late,CRBU,CRBU_2025_mosaic_rfl_328000_4319000.nc
359874.5,4316983.5,157.6087188720703,late,UPTA,UPTA_2025_mosaic_rfl_359000_4316000.nc
320094.5,4312464.5,168.70545959472656,late,CRBU,CRBU_2025_mosaic_rfl_320000_4312000.nc
360310.5,4317245.5,166.72767639160156,late,UPTA,UPTA_2025_mosaic_rfl_360000_4317000.nc
351130.5,4323221.5,166.8220977783203,late,UPTA,UPTA_2025_mosaic_rfl_351000_4323000.nc
356301.5,4320473.5,170.5261688232422,late,UPTA,UPTA_2025_mosaic_rfl_356000_4320000.nc
350976.5,4312239.5,171.52418518066406,late,UPTA,UPTA_2025_mosaic_rfl_350000_4312000.nc
351937.5,4321734.5,166.6234588623047,late,UPTA,UPTA_2025_mosaic_rfl_351000_4321000.nc
319307.5,4321314.5,178.7528533935547,late,CRBU,CRBU_2025_mosaic_rfl_319000_4321000.nc
323022.5,4313230.5,156.00897216796875,late,CRBU,CRBU_2025_mosaic_rfl_323000_4313000.nc
352310.5,4323164.5,168.07855224609375,late,UPTA,UPTA_2025_mosaic_rfl_352000_4323000.nc
320799.5,4301989.5,166.07273864746094,late,CRBU,CRBU_2025_mosaic_rfl_320000_4301000.nc
317649.5,4308224.5,167.04269409179688,late,CRBU,CRBU_2025_mosaic_rfl_317000_4308000.nc
323214.5,4323197.5,170.8601837158203,late,CRBU,CRBU_2025_mosaic_rfl_323000_4323000.nc
343880.5,4295590.5,162.19967651367188,late,ALMO,ALMO_2025_mosaic_rfl_343000_4295000.nc
319103.5,4318032.5,180.19638061523438,late,CRBU,CRBU_2025_mosaic_rfl_319000_4318000.nc
350715.5,4316032.5,166.94430541992188,late,UPTA,UPTA_2025_mosaic_rfl_350000_4316000.nc
316562.5,4310869.5,180.833984375,late,CRBU,CRBU_2025_mosaic_rfl_316000_4310000.nc
324055.5,4300017.5,158.80848693847656,late,CRBU,CRBU_2025_mosaic_rfl_324000_4300000.nc
319262.5,4316824.5,185.4783172607422,late,CRBU,CRBU_2025_mosaic_rfl_319000_4316000.nc
349649.5,4321617.5,174.64161682128906,late,UPTA,UPTA_2025_mosaic_rfl_349000_4321000.nc
324115.5,4321971.5,168.07122802734375,late,CRBU,CRBU_2025_mosaic_rfl_324000_4321000.nc
350385.5,4312005.5,171.13485717773438,late,UPTA,UPTA_2025_mosaic_rfl_350000_4312000.nc
351643.5,4314608.5,162.61830139160156,late,UPTA,UPTA_2025_mosaic_rfl_351000_4314000.nc
349937.5,4313902.5,157.30430603027344,late,UPTA,UPTA_2025_mosaic_rfl_349000_4313000.nc
316775.5,4312641.5,177.2440185546875,late,CRBU,CRBU_2025_mosaic_rfl_316000_4312000.nc
323019.5,4316608.5,170.5873260498047,late,CRBU,CRBU_2025_mosaic_rfl_323000_4316000.nc
324592.5,4323938.5,172.88543701171875,late,CRBU,CRBU_2025_mosaic_rfl_324000_4323000.nc
350355.5,4310185.5,164.74777221679688,late,UPTA,UPTA_2025_mosaic_rfl_350000_4310000.nc
348325.5,4320653.5,170.94337463378906,late,UPTA,UPTA_2025_mosaic_rfl_348000_4320000.nc
332049.5,4314599.5,156.46836853027344,late,CRBU,CRBU_2025_mosaic_rfl_332000_4314000.nc
325271.5,4314053.5,167.5358123779297,late,CRBU,CRBU_2025_mosaic_rfl_325000_4314000.nc
356202.5,4319797.5,157.07839965820312,late,UPTA,UPTA_2025_mosaic_rfl_356000_4319000.nc
350325.5,4315821.5,176.37545776367188,late,UPTA,UPTA_2025_mosaic_rfl_350000_4315000.nc
317343.5,4305956.5,160.9325714111328,late,CRBU,CRBU_2025_mosaic_rfl_317000_4305000.nc
326643.5,4322551.5,180.6368865966797,late,CRBU,CRBU_2025_mosaic_rfl_326000_4322000.nc
317919.5,4313833.5,176.32591247558594,late,CRBU,CRBU_2025_mosaic_rfl_317000_4313000.nc
343700.5,4297881.5,160.11904907226562,late,ALMO,ALMO_2025_mosaic_rfl_343000_4297000.nc
350481.5,4311293.5,167.9872283935547,late,UPTA,UPTA_2025_mosaic_rfl_350000_4311000.nc
321559.5,4306809.5,176.46591186523438,late,CRBU,CRBU_2025_mosaic_rfl_321000_4306000.nc
320049.5,4314740.5,171.30833435058594,late,CRBU,CRBU_2025_mosaic_rfl_320000_4314000.nc
348178.5,4320851.5,157.99752807617188,late,UPTA,UPTA_2025_mosaic_rfl_348000_4320000.nc
318988.5,4317572.5,181.03958129882812,late,CRBU,CRBU_2025_mosaic_rfl_318000_4317000.nc
354400.5,4322182.5,169.25131225585938,late,UPTA,UPTA_2025_mosaic_rfl_354000_4322000.nc
328073.5,4319944.5,159.10427856445312,late,CRBU,CRBU_2025_mosaic_rfl_328000_4319000.nc
319916.5,4308788.5,164.45367431640625,late,CRBU,CRBU_2025_mosaic_rfl_319000_4308000.nc
320730.5,4310986.5,157.8583984375,late,CRBU,CRBU_2025_mosaic_rfl_320000_4310000.nc
352433.5,4323947.5,160.60533142089844,late,UPTA,UPTA_2025_mosaic_rfl_352000_4323000.nc
347268.5,4313164.5,168.4085235595703,late,UPTA,UPTA_2025_mosaic_rfl_347000_4313000.nc
353151.5,4323275.5,164.00067138671875,late,UPTA,UPTA_2025_mosaic_rfl_353000_4323000.nc
321553.5,4320887.5,170.2106170654297,late,CRBU,CRBU_2025_mosaic_rfl_321000_4320000.nc
349544.5,4323143.5,176.34483337402344,late,UPTA,UPTA_2025_mosaic_rfl_349000_4323000.nc
324163.5,4299923.5,157.95884704589844,late,CRBU,CRBU_2025_mosaic_rfl_324000_4299000.nc
351322.5,4314815.5,157.6621551513672,late,UPTA,UPTA_2025_mosaic_rfl_351000_4314000.nc
345277.5,4315743.5,168.04164123535156,late,UPTA,UPTA_2025_mosaic_rfl_345000_4315000.nc
351028.5,4311839.5,174.01405334472656,late,UPTA,UPTA_2025_mosaic_rfl_351000_4311000.nc
319304.5,4311530.5,155.97552490234375,late,CRBU,CRBU_2025_mosaic_rfl_319000_4311000.nc
321202.5,4325461.5,171.00025939941406,late,CRBU,CRBU_2025_mosaic_rfl_321000_4325000.nc
325367.5,4322032.5,182.19427490234375,late,CRBU,CRBU_2025_mosaic_rfl_325000_4322000.nc
321712.5,4317932.5,175.2962188720703,late,CRBU,CRBU_2025_mosaic_rfl_321000_4317000.nc
345154.5,4313707.5,171.5167694091797,late,UPTA,UPTA_2025_mosaic_rfl_345000_4313000.nc
316610.5,4308446.5,183.61009216308594,late,CRBU,CRBU_2025_mosaic_rfl_316000_4308000.nc
319100.5,4319842.5,195.5377197265625,late,CRBU,CRBU_2025_mosaic_rfl_319000_4319000.nc
319532.5,4306626.5,172.3430938720703,late,CRBU,CRBU_2025_mosaic_rfl_319000_4306000.nc
328346.5,4321725.5,167.82427978515625,late,CRBU,CRBU_2025_mosaic_rfl_328000_4321000.nc
321055.5,4325812.5,178.83116149902344,late,CRBU,CRBU_2025_mosaic_rfl_321000_4325000.nc
350664.5,4309599.5,156.6450653076172,late,UPTA,UPTA_2025_mosaic_rfl_350000_4309000.nc
328997.5,4321521.5,169.32681274414062,late,CRBU,CRBU_2025_mosaic_rfl_328000_4321000.nc
350757.5,4321593.5,157.6630096435547,late,UPTA,UPTA_2025_mosaic_rfl_350000_4321000.nc
320163.5,4306809.5,176.69883728027344,late,CRBU,CRBU_2025_mosaic_rfl_320000_4306000.nc
360961.5,4316518.5,168.63621520996094,late,UPTA,UPTA_2025_mosaic_rfl_360000_4316000.nc
325295.5,4314284.5,155.15748596191406,late,CRBU,CRBU_2025_mosaic_rfl_325000_4314000.nc
316676.5,4307866.5,170.12844848632812,late,CRBU,CRBU_2025_mosaic_rfl_316000_4307000.nc
326430.5,4323335.5,166.00344848632812,late,CRBU,CRBU_2025_mosaic_rfl_326000_4323000.nc
324460.5,4318608.5,162.13714599609375,late,CRBU,CRBU_2025_mosaic_rfl_324000_4318000.nc
323076.5,4322653.5,166.56349182128906,late,CRBU,CRBU_2025_mosaic_rfl_323000_4322000.nc
357541.5,4321920.5,175.5033721923828,late,UPTA,UPTA_2025_mosaic_rfl_357000_4321000.nc
361319.5,4315758.5,164.75526428222656,late,UPTA,UPTA_2025_mosaic_rfl_361000_4315000.nc
325508.5,4314767.5,171.7532958984375,late,CRBU,CRBU_2025_mosaic_rfl_325000_4314000.nc
320283.5,4306374.5,171.08755493164062,late,CRBU,CRBU_2025_mosaic_rfl_320000_4306000.nc
355001.5,4308146.5,162.59007263183594,late,UPTA,UPTA_2025_mosaic_rfl_355000_4308000.nc
355478.5,4321809.5,163.0400848388672,late,UPTA,UPTA_2025_mosaic_rfl_355000_4321000.nc
325490.5,4322752.5,175.0144500732422,late,CRBU,CRBU_2025_mosaic_rfl_325000_4322000.nc
317502.5,4322851.5,174.34864807128906,late,CRBU,CRBU_2025_mosaic_rfl_317000_4322000.nc
323991.5,4323644.5,179.19549560546875,late,CRBU,CRBU_2025_mosaic_rfl_323000_4323000.nc
318997.5,4309776.5,164.46058654785156,late,CRBU,CRBU_2025_mosaic_rfl_318000_4309000.nc
349370.5,4320827.5,157.3172607421875,late,UPTA,UPTA_2025_mosaic_rfl_349000_4320000.nc
354259.5,4306107.5,164.22381591796875,late,UPTA,UPTA_2025_mosaic_rfl_354000_4306000.nc
349574.5,4315083.5,172.125,late,UPTA,UPTA_2025_mosaic_rfl_349000_4315000.nc
320733.5,4322314.5,166.0980987548828,late,CRBU,CRBU_2025_mosaic_rfl_320000_4322000.nc
321901.5,4309923.5,155.69363403320312,late,CRBU,CRBU_2025_mosaic_rfl_321000_4309000.nc
320169.5,4307242.5,175.93553161621094,late,CRBU,CRBU_2025_mosaic_rfl_320000_4307000.nc
326091.5,4323512.5,169.66529846191406,late,CRBU,CRBU_2025_mosaic_rfl_326000_4323000.nc
324769.5,4320587.5,179.41830444335938,late,CRBU,CRBU_2025_mosaic_rfl_324000_4320000.nc
325508.5,4314857.5,170.0797119140625,late,CRBU,CRBU_2025_mosaic_rfl_325000_4314000.nc
319577.5,4315977.5,174.1887664794922,late,CRBU,CRBU_2025_mosaic_rfl_319000_4315000.nc
321487.5,4324044.5,163.5548858642578,late,CRBU,CRBU_2025_mosaic_rfl_321000_4324000.nc
349955.5,4320668.5,172.6112823486328,late,UPTA,UPTA_2025_mosaic_rfl_349000_4320000.nc
323610.5,4322680.5,171.70765686035156,late,CRBU,CRBU_2025_mosaic_rfl_323000_4322000.nc
322166.5,4316338.5,171.884033203125,late,CRBU,CRBU_2025_mosaic_rfl_322000_4316000.nc
333097.5,4313776.5,162.99879455566406,late,CRBU,CRBU_2025_mosaic_rfl_333000_4313000.nc
317145.5,4322002.5,186.8887939453125,late,CRBU,CRBU_2025_mosaic_rfl_317000_4322000.nc
327637.5,4322281.5,180.92251586914062,late,CRBU,CRBU_2025_mosaic_rfl_327000_4322000.nc
349445.5,4313431.5,169.16183471679688,late,UPTA,UPTA_2025_mosaic_rfl_349000_4313000.nc
329472.5,4321467.5,181.51943969726562,late,CRBU,CRBU_2025_mosaic_rfl_329000_4321000.nc
347490.5,4317524.5,166.89010620117188,late,UPTA,UPTA_2025_mosaic_rfl_347000_4317000.nc
324940.5,4323647.5,166.1788330078125,late,CRBU,CRBU_2025_mosaic_rfl_324000_4323000.nc
317442.5,4311434.5,173.83714294433594,late,CRBU,CRBU_2025_mosaic_rfl_317000_4311000.nc
316700.5,4309008.5,186.69546508789062,late,CRBU,CRBU_2025_mosaic_rfl_316000_4309000.nc
330640.5,4318626.5,176.49330139160156,late,CRBU,CRBU_2025_mosaic_rfl_330000_4318000.nc
350424.5,4312125.5,174.46011352539062,late,UPTA,UPTA_2025_mosaic_rfl_350000_4312000.nc
324103.5,4324014.5,170.35398864746094,late,CRBU,CRBU_2025_mosaic_rfl_324000_4324000.nc
350217.5,4322836.5,172.35775756835938,late,UPTA,UPTA_2025_mosaic_rfl_350000_4322000.nc
324679.5,4324014.5,178.20144653320312,late,CRBU,CRBU_2025_mosaic_rfl_324000_4324000.nc
358211.5,4302389.5,159.29946899414062,late,UPTA,UPTA_2025_mosaic_rfl_358000_4302000.nc
317001.5,4299476.5,173.17282104492188,late,CRBU,CRBU_2025_mosaic_rfl_317000_4299000.nc
329031.5,4319941.5,190.19491577148438,late,CRBU,CRBU_2025_mosaic_rfl_329000_4319000.nc
328940.5,4297962.5,157.84414672851562,late,CRBU,CRBU_2025_mosaic_rfl_328000_4297000.nc
316634.5,4306338.5,167.4923553466797,late,CRBU,CRBU_2025_mosaic_rfl_316000_4306000.nc
347439.5,4318194.5,172.97520446777344,late,UPTA,UPTA_2025_mosaic_rfl_347000_4318000.nc
345112.5,4315368.5,165.6004638671875,late,UPTA,UPTA_2025_mosaic_rfl_345000_4315000.nc
329112.5,4299398.5,160.73756408691406,late,CRBU,CRBU_2025_mosaic_rfl_329000_4299000.nc
335718.5,4315116.5,173.17019653320312,late,CRBU,CRBU_2025_mosaic_rfl_335000_4315000.nc
332412.5,4314653.5,168.9532928466797,late,CRBU,CRBU_2025_mosaic_rfl_332000_4314000.nc
354220.5,4309980.5,155.23085021972656,late,UPTA,UPTA_2025_mosaic_rfl_354000_4309000.nc
348964.5,4318425.5,163.96051025390625,late,UPTA,UPTA_2025_mosaic_rfl_348000_4318000.nc
317916.5,4314584.5,179.31988525390625,late,CRBU,CRBU_2025_mosaic_rfl_317000_4314000.nc
361808.5,4316119.5,168.65367126464844,late,UPTA,UPTA_2025_mosaic_rfl_361000_4316000.nc
326484.5,4322623.5,176.3595733642578,late,CRBU,CRBU_2025_mosaic_rfl_326000_4322000.nc
346520.5,4318017.5,172.1480712890625,late,UPTA,UPTA_2025_mosaic_rfl_346000_4318000.nc
330856.5,4319551.5,178.73753356933594,late,CRBU,CRBU_2025_mosaic_rfl_330000_4319000.nc
321424.5,4318611.5,164.86773681640625,late,CRBU,CRBU_2025_mosaic_rfl_321000_4318000.nc
360751.5,4317401.5,163.7145233154297,late,UPTA,UPTA_2025_mosaic_rfl_360000_4317000.nc
350526.5,4319716.5,157.015869140625,late,UPTA,UPTA_2025_mosaic_rfl_350000_4319000.nc
318994.5,4310845.5,157.89093017578125,late,CRBU,CRBU_2025_mosaic_rfl_318000_4310000.nc
346457.5,4314131.5,158.97962951660156,late,UPTA,UPTA_2025_mosaic_rfl_346000_4314000.nc
325526.5,4314911.5,173.2085723876953,late,CRBU,CRBU_2025_mosaic_rfl_325000_4314000.nc
333883.5,4313248.5,163.76638793945312,late,CRBU,CRBU_2025_mosaic_rfl_333000_4313000.nc
325400.5,4320413.5,165.73867797851562,late,CRBU,CRBU_2025_mosaic_rfl_325000_4320000.nc
323112.5,4316932.5,171.3255157470703,late,CRBU,CRBU_2025_mosaic_rfl_323000_4316000.nc
351067.5,4323407.5,170.953125,late,UPTA,UPTA_2025_mosaic_rfl_351000_4323000.nc
344049.5,4295449.5,166.8763427734375,late,ALMO,ALMO_2025_mosaic_rfl_344000_4295000.nc
321040.5,4317731.5,176.06459045410156,late,CRBU,CRBU_2025_mosaic_rfl_321000_4317000.nc
347823.5,4310209.5,157.13885498046875,late,UPTA,UPTA_2025_mosaic_rfl_347000_4310000.nc
316676.5,4307722.5,171.02392578125,late,CRBU,CRBU_2025_mosaic_rfl_316000_4307000.nc
343511.5,4295701.5,159.15374755859375,late,ALMO,ALMO_2025_mosaic_rfl_343000_4295000.nc
335322.5,4315173.5,175.1212615966797,late,CRBU,CRBU_2025_mosaic_rfl_335000_4315000.nc
322700.5,4314656.5,157.90687561035156,late,CRBU,CRBU_2025_mosaic_rfl_322000_4314000.nc
349040.5,4312053.5,157.94021606445312,late,UPTA,UPTA_2025_mosaic_rfl_349000_4312000.nc
355256.5,4307569.5,164.61912536621094,late,UPTA,UPTA_2025_mosaic_rfl_355000_4307000.nc
359052.5,4317824.5,171.96669006347656,late,UPTA,UPTA_2025_mosaic_rfl_359000_4317000.nc
320127.5,4316269.5,176.36904907226562,late,CRBU,CRBU_2025_mosaic_rfl_320000_4316000.nc
353580.5,4324290.5,176.95448303222656,late,UPTA,UPTA_2025_mosaic_rfl_353000_4324000.nc
318391.5,4314761.5,181.79562377929688,late,CRBU,CRBU_2025_mosaic_rfl_318000_4314000.nc
356598.5,4322419.5,177.6654052734375,late,UPTA,UPTA_2025_mosaic_rfl_356000_4322000.nc
323205.5,4320392.5,161.75259399414062,late,CRBU,CRBU_2025_mosaic_rfl_323000_4320000.nc
321607.5,4318644.5,158.61170959472656,late,CRBU,CRBU_2025_mosaic_rfl_321000_4318000.nc
321679.5,4297020.5,165.2369842529297,late,CRBU,CRBU_2025_mosaic_rfl_321000_4297000.nc
324847.5,4320023.5,160.65187072753906,late,CRBU,CRBU_2025_mosaic_rfl_324000_4320000.nc
356988.5,4319362.5,162.77630615234375,late,UPTA,UPTA_2025_mosaic_rfl_356000_4319000.nc
326703.5,4322923.5,182.06317138671875,late,CRBU,CRBU_2025_mosaic_rfl_326000_4322000.nc
326190.5,4320656.5,171.7061767578125,late,CRBU,CRBU_2025_mosaic_rfl_326000_4320000.nc
320394.5,4305764.5,170.37948608398438,late,CRBU,CRBU_2025_mosaic_rfl_320000_4305000.nc
319379.5,4321203.5,187.95449829101562,late,CRBU,CRBU_2025_mosaic_rfl_319000_4321000.nc
318496.5,4311560.5,162.8450164794922,late,CRBU,CRBU_2025_mosaic_rfl_318000_4311000.nc
323247.5,4306230.5,180.78721618652344,late,CRBU,CRBU_2025_mosaic_rfl_323000_4306000.nc
356277.5,4320686.5,172.30731201171875,late,UPTA,UPTA_2025_mosaic_rfl_356000_4320000.nc
331004.5,4318452.5,171.5289306640625,late,CRBU,CRBU_2025_mosaic_rfl_331000_4318000.nc
323325.5,4318326.5,181.37217712402344,late,CRBU,CRBU_2025_mosaic_rfl_323000_4318000.nc
343397.5,4314527.5,168.5058135986328,late,UPTA,UPTA_2025_mosaic_rfl_343000_4314000.nc
357616.5,4319278.5,158.6004638671875,late,UPTA,UPTA_2025_mosaic_rfl_357000_4319000.nc
347937.5,4318707.5,168.99783325195312,late,UPTA,UPTA_2025_mosaic_rfl_347000_4318000.nc
319202.5,4309674.5,177.4907989501953,late,CRBU,CRBU_2025_mosaic_rfl_319000_4309000.nc
344394.5,4313362.5,174.0531463623047,late,UPTA,UPTA_2025_mosaic_rfl_344000_4313000.nc
319637.5,4313260.5,171.5985107421875,late,CRBU,CRBU_2025_mosaic_rfl_319000_4313000.nc
355514.5,4321434.5,166.95108032226562,late,UPTA,UPTA_2025_mosaic_rfl_355000_4321000.nc
319325.5,4308401.5,164.68247985839844,late,CRBU,CRBU_2025_mosaic_rfl_319000_4308000.nc
352244.5,4310986.5,166.493408203125,late,UPTA,UPTA_2025_mosaic_rfl_352000_4310000.nc
321808.5,4305698.5,163.6835479736328,late,CRBU,CRBU_2025_mosaic_rfl_321000_4305000.nc
316775.5,4305956.5,158.94525146484375,late,CRBU,CRBU_2025_mosaic_rfl_316000_4305000.nc
